ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,force1,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,force2,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,force3,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,force4,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,force5,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,force6,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_3m8Z2GcwcAIec8O,Default Response Set,Anonymous,,,209.94.180.3,0,7/23/2016 14:30,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,2,28.412,28.846,29.73,2,1,,,,,,,,,,,1,,,,,,,,,,4,33.354,33.354,34.238,1,1,,,,1,,,,,,,,,,,,,,,,,2,24.567,25.619,26.912,2,1,,,,,,,1,,,,,,,,,,,,,,2,20.847,22.523,22.938,3,1,,,,,,,,,,1,,,,,,,,,,,3,22.344,22.344,23.078,1,1,,1,,,,,,,,,,,,,,,,,,,1,29.696,30.297,31.188,2,,36,2,5,,5,5,Scenario 6|Scenario 3|Scenario 2|Scenario 1|Scenario 4|Scenario 5,scenario1|item017|force1|time1,scenario2|item039|force2|time2,scenario3|item052|force3|time3,scenario4|item079|force4|time4,scenario5|item110|force5|time5,scenario6|item122|force6|time6,44.25889587,-89.40709686,-1
R_3LdmPcwayebwX1s,Default Response Set,Anonymous,,,69.204.154.228,0,7/23/2016 14:31,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,4,18.686,18.686,20.203,1,1,,,,,,,,,,,,,,,1,,,,,,2,18.001,19.585,23.835,3,1,,,,,,,,,,,,,,1,,,,,,,3,15.382,15.382,16.703,1,1,,,,,,,,,,,,,,,,,,,1,,2,15.86,15.86,17.197,1,1,,,,,,,,,,,,1,,,,,,,,,5,18.81,19.518,20.338,2,1,,,,,,,,,,,,,,,1,,,,,,5,19.943,20.659,22.06,2,,27,2,5,,6,8,Scenario 2|Scenario 1|Scenario 5|Scenario 4|Scenario 6|Scenario 3,scenario1|item016|force1|time1,scenario2|item043|force2|time2,scenario3|item066|force3|time3,scenario4|item095|force4|time4,scenario5|item112|force5|time5,scenario6|item139|force6|time6,42.68490601,-73.83180237,-1
R_1Hqll1fzmx2oIdB,Default Response Set,Anonymous,,,70.35.66.215,0,7/23/2016 14:30,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,5,29.758,29.758,32.587,1,1,,,,,1,,,,,,,,,,,,,,,,4,33.351,34.18,40.117,3,1,,,,,,,,,,,,1,,,,,,,,,2,26.683,28.307,30.675,2,1,,,,,,,,1,,,,,,,,,,,,,1,23.358,23.358,24.079,1,1,1,,,,,,,,,,,,,,,,,,,,2,25.128,25.128,29.331,1,1,,,,,,,,1,,,,,,,,,,,,,2,25.121,26.993,27.914,5,,34,1,5,,2,7,Scenario 3|Scenario 2|Scenario 5|Scenario 4|Scenario 1|Scenario 6,scenario1|item024|force1|time1,scenario2|item029|force2|time2,scenario3|item064|force3|time3,scenario4|item080|force4|time4,scenario5|item097|force5|time5,scenario6|item128|force6|time6,33.80389404,-81.65119934,-1
R_31Zy1iZEPQoitnt,Default Response Set,Anonymous,,,24.254.56.156,0,7/23/2016 14:30,7/23/2016 14:34,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,2,31.153,31.153,33.796,1,1,,1,,,,,,,,,,,,,,,,,,,1,31.906,31.906,32.842,1,1,,,1,,,,,,,,,,,,,,,,,,1,27.625,27.625,29.119,1,1,,,,,,,,,,,,,,,,,1,,,,1,60.574,60.574,61.438,1,1,,,,,,,,1,,,,,,,,,,,,,1,27.327,27.327,29.03,1,1,1,,,,,,,,,,,,,,,,,,,,2,36.492,36.492,37.915,1,,40,2,5,,4,8,Scenario 5|Scenario 2|Scenario 4|Scenario 1|Scenario 6|Scenario 3,scenario1|item008|force1|time1,scenario2|item026|force2|time2,scenario3|item051|force3|time3,scenario4|item093|force4|time4,scenario5|item104|force5|time5,scenario6|item121|force6|time6,30.1882019,-91.32409668,-1
R_24ADh6VJUyRBMYf,Default Response Set,Anonymous,,,74.73.242.106,0,7/23/2016 14:30,7/23/2016 14:34,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,2,32.432,32.432,35.135,1,1,,,1,,,,,,,,,,,,,,,,,,2,37.348,39.075,40.228,2,1,,,,,,,,1,,,,,,,,,,,,,2,14.321,14.321,28.171,1,1,,,,,,,,,,,,,,,,,1,,,,1,25.393,25.393,32.477,1,1,,,,,,,,,,1,,,,,,,,,,,4,23.328,23.328,29.288,1,1,,,1,,,,,,,,,,,,,,,,,,1,29.186,29.186,36.656,1,,42,2,5,,5,3,Scenario 6|Scenario 2|Scenario 5|Scenario 3|Scenario 1|Scenario 4,scenario1|item003|force1|time1,scenario2|item027|force2|time2,scenario3|item056|force3|time3,scenario4|item093|force4|time4,scenario5|item110|force5|time5,scenario6|item123|force6|time6,40.71110535,-73.94689941,-1
R_yD9fcTaoCZ6UlqN,Default Response Set,Anonymous,,,74.130.64.189,0,7/23/2016 14:31,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,2,24.796,24.796,26.115,1,1,,,,,,,,,,,,,,1,,,,,,,4,39.017,39.017,41.797,1,1,,,,,,,,,,,1,,,,,,,,,,2,16.807,16.807,18.625,1,1,,,,,,,,,1,,,,,,,,,,,,2,19.535,26.194,27.133,2,1,,,,,,,,,,,,,,,,,1,,,,4,14.215,14.215,15.666,1,1,,,,,1,,,,,,,,,,,,,,,,1,39.672,39.672,41.699,1,,32,2,5,,5,7,Scenario 1|Scenario 3|Scenario 4|Scenario 6|Scenario 2|Scenario 5,scenario1|item018|force1|time1,scenario2|item042|force2|time2,scenario3|item063|force3|time3,scenario4|item085|force4|time4,scenario5|item117|force5|time5,scenario6|item125|force6|time6,38.21560669,-85.61530304,-1
R_6D7ZKQQmKG499kt,Default Response Set,Anonymous,,,68.49.60.217,0,7/23/2016 14:32,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,3,18.142,20.539,21.069,4,1,,,,,,,,,,,,,1,,,,,,,,2,13.613,14.212,15.074,2,1,1,,,,,,,,,,,,,,,,,,,,2,15.041,16.616,17.556,5,1,,,,,,1,,,,,,,,,,,,,,,2,12.012,12.599,13.448,2,1,,,,,,,,,,,,,,,1,,,,,,1,16.695,16.695,17.704,1,1,,,,,,,1,,,,,,,,,,,,,,1,27.547,28.959,29.684,3,,30,1,5,,5,7,Scenario 6|Scenario 5|Scenario 3|Scenario 1|Scenario 4|Scenario 2,scenario1|item015|force1|time1,scenario2|item041|force2|time2,scenario3|item049|force3|time3,scenario4|item078|force4|time4,scenario5|item115|force5|time5,scenario6|item127|force6|time6,42.20610046,-83.62280273,-1
R_3GuYNGtpcONNlLw,Default Response Set,Anonymous,,,69.22.252.213,0,7/23/2016 14:30,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,4,18.5,18.5,19.782,1,1,,,,,,,,,,,,,,,,,,,1,,4,21.199,21.199,22.936,1,1,,1,,,,,,,,,,,,,,,,,,,2,21.136,21.136,23.428,1,1,,,,,,,,,,,,1,,,,,,,,,4,16.44,21.439,22.941,2,1,,,,,,,,,,,,,,,1,,,,,,3,37.106,37.106,38.62,1,1,,,1,,,,,,,,,,,,,,,,,,1,22.154,25.722,27.9,2,,33,2,5,,6,5,Scenario 6|Scenario 5|Scenario 4|Scenario 1|Scenario 2|Scenario 3,scenario1|item023|force1|time1,scenario2|item047|force2|time2,scenario3|item050|force3|time3,scenario4|item088|force4|time4,scenario5|item115|force5|time5,scenario6|item123|force6|time6,40.82910156,-73.94909668,-1
R_3M3taeIuhIi323k,Default Response Set,Anonymous,,,107.185.218.19,0,7/23/2016 14:31,7/23/2016 14:34,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,2,25.819,28.721,30.78,6,1,,,,,,,,,,,,,1,,,,,,,,4,25.751,25.751,26.849,1,1,,,,,,1,,,,,,,,,,,,,,,1,17.123,18.439,19.733,4,1,,,,,,,,,,,,,,,,,1,,,,4,17.102,17.102,18.008,1,1,,,,,,,1,,,,,,,,,,,,,,2,18.937,21.002,22.129,3,1,,,,,,,,,,,,,,,,,1,,,,3,21.74,22.865,24.626,3,,48,1,2,,5,4,Scenario 1|Scenario 5|Scenario 2|Scenario 6|Scenario 4|Scenario 3,scenario1|item003|force1|time1,scenario2|item041|force2|time2,scenario3|item054|force3|time3,scenario4|item093|force4|time4,scenario5|item103|force5|time5,scenario6|item141|force6|time6,34.19650269,-118.8188019,-1
R_qFv5MMXRgf9y3lf,Default Response Set,Anonymous,,,23.127.177.105,0,7/23/2016 14:29,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,,,,1,,,,,,,4,57.544,57.544,66.049,1,1,,,,,,,,,,,,,,,,,1,,,,1,32.942,32.942,45.653,1,1,,,,,,,,,,,,,1,,,,,,,,2,24.825,24.825,29.354,1,1,,,,1,,,,,,,,,,,,,,,,,2,48.509,48.509,53.764,1,1,1,,,,,,,,,,,,,,,,,,,,2,37.647,37.647,43.46,1,1,,,,,,,,,,,,,,,,,1,,,,1,35.794,35.794,38.101,1,,48,1,5,,6,8,Scenario 4|Scenario 2|Scenario 6|Scenario 1|Scenario 5|Scenario 3,scenario1|item018|force1|time1,scenario2|item045|force2|time2,scenario3|item065|force3|time3,scenario4|item076|force4|time4,scenario5|item097|force5|time5,scenario6|item141|force6|time6,35.31869507,-82.46089935,-1
R_2X1EG3JxQl1O2sr,Default Response Set,Anonymous,,,74.78.75.133,0,7/23/2016 14:30,7/23/2016 14:34,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,4,32.374,32.374,34.021,1,1,,,,,,,1,,,,,,,,,,,,,,2,30.595,30.595,33.716,1,1,,,,,,,,,,,,1,,,,,,,,,3,29.606,29.606,31.467,1,1,,,,,,1,,,,,,,,,,,,,,,2,29.846,29.846,33.255,1,1,,,1,,,,,,,,,,,,,,,,,,4,26.83,28.134,31.059,2,1,,,,,,,,,,,,,,,,,,,,1,2,30.122,30.122,32.088,1,,55,2,5,,2,9,Scenario 4|Scenario 1|Scenario 2|Scenario 5|Scenario 6|Scenario 3,scenario1|item007|force1|time1,scenario2|item031|force2|time2,scenario3|item064|force3|time3,scenario4|item078|force4|time4,scenario5|item099|force5|time5,scenario6|item144|force6|time6,42.9703064,-72.27999878,-1
R_3nqMjCrOWpDCzaD,Default Response Set,Anonymous,,,67.163.108.228,0,7/23/2016 14:31,7/23/2016 14:34,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,4,20.517,28.267,29.228,3,1,,,,,1,,,,,,,,,,,,,,,,2,19.855,21.209,22.394,2,1,,,,,,,,,1,,,,,,,,,,,,2,22.559,26.608,28.196,7,1,,,,,,,,,,,1,,,,,,,,,,4,17.317,19.623,20.375,4,1,,,,1,,,,,,,,,,,,,,,,,5,17.902,19.392,20.801,2,1,,,,,,,,,,1,,,,,,,,,,,4,19.491,23.662,24.593,4,,43,2,5,,5,6,Scenario 3|Scenario 1|Scenario 5|Scenario 4|Scenario 6|Scenario 2,scenario1|item006|force1|time1,scenario2|item029|force2|time2,scenario3|item061|force3|time3,scenario4|item087|force4|time4,scenario5|item100|force5|time5,scenario6|item134|force6|time6,38.20100403,-77.58920288,-1
R_A5VAQgQDoqwpfUd,Default Response Set,Anonymous,,,107.12.234.216,0,7/23/2016 14:31,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,3,35.028,35.028,36.803,1,1,,,,,,,,,,,,,,,,,,1,,,4,27.504,27.504,28.489,1,1,,,,,1,,,,,,,,,,,,,,,,2,30.66,30.66,32.238,1,1,,,,,,,,,,,,,,,,1,,,,,3,24.103,24.103,25.336,1,1,,,,,,,,,,1,,,,,,,,,,,4,25.119,25.119,26.233,1,1,,,,,1,,,,,,,,,,,,,,,,2,29.622,29.622,30.941,1,,62,2,5,,2,5,Scenario 3|Scenario 1|Scenario 2|Scenario 5|Scenario 4|Scenario 6,scenario1|item020|force1|time1,scenario2|item046|force2|time2,scenario3|item053|force3|time3,scenario4|item092|force4|time4,scenario5|item110|force5|time5,scenario6|item125|force6|time6,34.90080261,-76.82620239,-1
R_3Ep3aF79YBuy7pD,Default Response Set,Anonymous,,,104.229.67.158,0,7/23/2016 14:30,7/23/2016 14:34,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,4,31.925,35.026,36.534,2,1,,,,,,,,,,1,,,,,,,,,,,4,25.399,27.242,28.559,2,1,,,,,,,,,,1,,,,,,,,,,,4,19.695,21.886,23.237,2,1,,,,,,,,,,,,,,,,,,,,1,2,19.848,22.266,23.453,2,1,,,,,,,1,,,,,,,,,,,,,,2,28.085,30.727,32.209,2,1,,,,,,,,1,,,,,,,,,,,,,2,26.831,39.686,41.181,4,,61,2,5,,8,4,Scenario 5|Scenario 1|Scenario 3|Scenario 2|Scenario 6|Scenario 4,scenario1|item015|force1|time1,scenario2|item038|force2|time2,scenario3|item062|force3|time3,scenario4|item096|force4|time4,scenario5|item103|force5|time5,scenario6|item128|force6|time6,44.95030212,-74.94039917,-1
R_2uPZC0p7Iu6BUSS,Default Response Set,Anonymous,,,68.175.20.87,0,7/23/2016 14:31,7/23/2016 14:35,1,1,1,1,,,,,,,,,,,,1,,,,,,,,,3,5.627,5.772,6.751,2,1,,,,,,,,,,,,,,,,,,,,1,4,80.023,80.599,81.788,3,1,,,,,,,,,,,1,,,,,,,,,,4,58.981,59.164,61.439,2,1,,,,,,,,,1,,,,,,,,,,,,3,32.229,33.13,33.58,6,1,,,,,,,,,,,1,,,,,,,,,,4,3.663,3.836,4.288,2,1,,,,1,,,,,,,,,,,,,,,,,2,7.755,8.461,9.254,4,,23,1,3,,5,7,Scenario 5|Scenario 2|Scenario 3|Scenario 4|Scenario 6|Scenario 1,scenario1|item016|force1|time1,scenario2|item048|force2|time2,scenario3|item063|force3|time3,scenario4|item085|force4|time4,scenario5|item111|force5|time5,scenario6|item124|force6|time6,40.71679688,-73.98609924,-1
R_2R8rMzdr5Fl6ZPR,Default Response Set,Anonymous,,,76.117.80.155,0,7/23/2016 14:30,7/23/2016 14:35,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,2,23.264,37.431,39.558,2,1,,,,,,,1,,,,,,,,,,,,,,3,18.965,36.265,37.276,4,1,,,,,,,,,,,,,,,1,,,,,,2,19.682,27.157,29.251,2,1,,,,,,,,,,,,,,,,,,,,1,2,19.88,33.059,38.026,3,1,,,,1,,,,,,,,,,,,,,,,,4,22.851,41.856,43.791,3,1,,,,,,,,,,,,,,1,,,,,,,1,25.307,30.61,34.518,2,,34,2,5,,6,4,Scenario 4|Scenario 1|Scenario 5|Scenario 3|Scenario 6|Scenario 2,scenario1|item003|force1|time1,scenario2|item031|force2|time2,scenario3|item067|force3|time3,scenario4|item096|force4|time4,scenario5|item100|force5|time5,scenario6|item138|force6|time6,40.01980591,-75.30460358,-1
R_3I0iB7CjKnOFjlP,Default Response Set,Anonymous,,,24.146.197.74,0,7/23/2016 14:32,7/23/2016 14:35,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,21.901,21.901,22.849,1,1,,,,,,,,,,,,,,,,,1,,,,2,18.913,19.564,20.48,2,1,,,,,,,,1,,,,,,,,,,,,,1,19.193,19.193,20.904,1,1,,,,,,,,,,,,,,,,,,1,,,2,25.301,25.301,26.402,1,1,,,,,,,,,,,,,1,,,,,,,,2,35.411,35.411,36.627,1,1,,,,1,,,,,,,,,,,,,,,,,1,20.89,21.89,30.064,2,,33,2,1,,5,6,Scenario 4|Scenario 5|Scenario 6|Scenario 3|Scenario 2|Scenario 1,scenario1|item001|force1|time1,scenario2|item045|force2|time2,scenario3|item056|force3|time3,scenario4|item094|force4|time4,scenario5|item113|force5|time5,scenario6|item124|force6|time6,40.57670593,-73.98999786,-1
R_26aPSZyAW0523XR,Default Response Set,Anonymous,,,104.136.192.131,0,7/23/2016 14:31,7/23/2016 14:35,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,3,0.117,36.095,36.999,20,1,,,,1,,,,,,,,,,,,,,,,,2,1.867,31.789,35.4,9,1,,,,,,1,,,,,,,,,,,,,,,2,0.518,28.87,29.742,10,1,,,,,,,,,,,1,,,,,,,,,,4,3.891,37.556,38.751,17,1,,,,,,,,,,,,,,,,,,1,,,5,1.53,34.439,35.839,10,1,,,,,,,,,1,,,,,,,,,,,,2,2.04,32.651,33.387,14,,29,1,6,Biracial,5,8,Scenario 2|Scenario 4|Scenario 5|Scenario 1|Scenario 6|Scenario 3,scenario1|item020|force1|time1,scenario2|item028|force2|time2,scenario3|item054|force3|time3,scenario4|item087|force4|time4,scenario5|item118|force5|time5,scenario6|item133|force6|time6,27.94749451,-82.45839691,-1
R_A4EjjJhqrLT273X,Default Response Set,Anonymous,,,76.112.110.63,0,7/23/2016 14:31,7/23/2016 14:35,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,2,22.741,22.741,23.545,1,1,,,,,,,,,,,,,,1,,,,,,,4,21.171,21.171,21.657,1,1,,,,1,,,,,,,,,,,,,,,,,2,21.864,21.864,22.517,1,1,,,,,,,,1,,,,,,,,,,,,,1,17.409,17.409,18.316,1,1,,,,,,,,,,,,,,,,,1,,,,4,52.238,52.238,52.695,1,1,,,,,,,,,,,,,,,,,,1,,,4,25.385,25.385,26.277,1,,35,2,5,,5,9,Scenario 2|Scenario 6|Scenario 1|Scenario 3|Scenario 4|Scenario 5,scenario1|item019|force1|time1,scenario2|item042|force2|time2,scenario3|item052|force3|time3,scenario4|item080|force4|time4,scenario5|item117|force5|time5,scenario6|item142|force6|time6,42.67570496,-82.77729797,-1
R_3j3rWny5JHU1A70,Default Response Set,Anonymous,,,73.177.47.123,0,7/23/2016 14:34,7/23/2016 14:35,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,3,3.521,3.521,3.74,1,1,,,,1,,,,,,,,,,,,,,,,,1,9.879,10.307,11.677,2,1,,,,,1,,,,,,,,,,,,,,,,2,8.484,8.484,8.694,1,1,,,,,,,,,,,,,,,,,,,1,,3,8.919,9.991,13.033,3,1,,,,,,,,,,1,,,,,,,,,,,1,7.136,7.136,7.475,1,1,,,,,1,,,,,,,,,,,,,,,,1,11.946,11.946,12.265,1,,31,2,5,,4,3,Scenario 6|Scenario 2|Scenario 4|Scenario 5|Scenario 3|Scenario 1,scenario1|item002|force1|time1,scenario2|item028|force2|time2,scenario3|item053|force3|time3,scenario4|item095|force4|time4,scenario5|item110|force5|time5,scenario6|item125|force6|time6,35.17649841,-89.84729767,-1
R_2TLaof3o1Bj6EP4,Default Response Set,Anonymous,,,71.59.127.137,0,7/23/2016 14:30,7/23/2016 14:35,1,1,1,1,,,,,,,,,,,,,,,,,,,1,,4,53.803,54.804,77.002,2,1,,,,,,,,,,,,1,,,,,,,,,3,23.504,23.504,24.652,1,1,,,,,,,,,,,,,,,,,,,1,,2,20.739,20.739,36.259,1,1,,,,,1,,,,,,,,,,,,,,,,2,27.862,28.604,29.098,2,1,,,,,,,,,,,,1,,,,,,,,,4,25.195,25.195,25.938,1,1,,,,,,,,,,,,,,,,,,,1,,3,20.103,20.103,30.116,1,,43,2,5,,2,6,Scenario 1|Scenario 4|Scenario 2|Scenario 3|Scenario 6|Scenario 5,scenario1|item023|force1|time1,scenario2|item040|force2|time2,scenario3|item071|force3|time3,scenario4|item077|force4|time4,scenario5|item112|force5|time5,scenario6|item143|force6|time6,39.76460266,-74.28780365,-1
R_eYjrSOcFjr2NSBb,Default Response Set,Anonymous,,,99.60.69.115,0,7/23/2016 14:30,7/23/2016 14:35,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,2,4.614,34.879,36.104,4,1,,,1,,,,,,,,,,,,,,,,,,2,24.433,30.515,31.884,2,1,,1,,,,,,,,,,,,,,,,,,,2,41.539,41.539,42.741,1,1,,,,,,,,,,,,,,,1,,,,,,2,24.222,25.505,26.803,2,1,,,,,,,,,1,,,,,,,,,,,,4,36.83,38.851,39.899,3,1,,,1,,,,,,,,,,,,,,,,,,2,3.236,45.878,47.781,3,,27,2,1,,5,6,Scenario 3|Scenario 5|Scenario 2|Scenario 4|Scenario 1|Scenario 6,scenario1|item008|force1|time1,scenario2|item027|force2|time2,scenario3|item050|force3|time3,scenario4|item091|force4|time4,scenario5|item109|force5|time5,scenario6|item123|force6|time6,34.80360413,-92.24440002,-1
R_3erwFlTotTtDLjT,Default Response Set,Anonymous,,,76.89.152.238,0,7/23/2016 14:32,7/23/2016 14:35,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,2,2.478,9.622,13.9,5,1,,,,,,,,,,,,,,1,,,,,,,2,3.278,11.133,12.737,2,1,,,,,,,1,,,,,,,,,,,,,,4,5.765,25.697,27.441,9,1,,,,,1,,,,,,,,,,,,,,,,3,1.874,20.412,21.139,4,1,,,,,,,,,,,1,,,,,,,,,,4,3.785,18.639,19.77,3,1,,,,,,,,,,,,,,,,,1,,,,2,3.03,37.835,39.211,5,,24,1,3,,4,9,Scenario 5|Scenario 6|Scenario 3|Scenario 4|Scenario 1|Scenario 2,scenario1|item013|force1|time1,scenario2|item042|force2|time2,scenario3|item055|force3|time3,scenario4|item077|force4|time4,scenario5|item111|force5|time5,scenario6|item141|force6|time6,34.22979736,-118.5995026,-1
R_25NSoHQlc28Xl86,Default Response Set,Anonymous,,,24.101.224.212,0,7/23/2016 14:31,7/23/2016 14:35,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,4,19.755,19.755,21.161,1,1,,,,,,,,,,,,,,,1,,,,,,4,16.502,16.502,18.032,1,1,,,,,,,,,,,,,,,,,,1,,,3,13.597,16.142,18.403,2,1,,,,1,,,,,,,,,,,,,,,,,2,13.1,13.1,14.307,1,1,,,,,,,,,,,,,,,,,,,1,,4,29.102,29.102,30.639,1,1,,,,,,,,,,,,,,,,1,,,,,4,16.92,16.92,18.022,1,,55,1,5,,2,8,Scenario 1|Scenario 5|Scenario 2|Scenario 3|Scenario 6|Scenario 4,scenario1|item006|force1|time1,scenario2|item043|force2|time2,scenario3|item070|force3|time3,scenario4|item076|force4|time4,scenario5|item119|force5|time5,scenario6|item140|force6|time6,40.10820007,-79.61170197,-1
R_1DUXcfHbVMIN24W,Default Response Set,Anonymous,,,216.49.154.70,0,7/23/2016 14:30,7/23/2016 14:35,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,4,38.339,38.339,41.231,1,1,,,,,,,,,,,,,1,,,,,,,,2,38.639,38.639,40.99,1,1,,,,,,,,,,,,1,,,,,,,,,5,29.383,29.383,31.231,1,1,,,,,,,,,,1,,,,,,,,,,,1,39.963,60.857,67.486,2,1,,,,,,,,,,,,,,1,,,,,,,4,30.218,30.218,32.772,1,1,,,,,,,1,,,,,,,,,,,,,,1,34.314,34.314,36.269,1,,55,2,5,,5,5,Scenario 4|Scenario 2|Scenario 1|Scenario 5|Scenario 6|Scenario 3,scenario1|item002|force1|time1,scenario2|item041|force2|time2,scenario3|item064|force3|time3,scenario4|item086|force4|time4,scenario5|item114|force5|time5,scenario6|item127|force6|time6,42.28649902,-71.71469879,-1
R_1NadcoYnSGfa5oo,Default Response Set,Anonymous,,,50.25.182.129,0,7/23/2016 14:32,7/23/2016 14:35,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,5,15.275,16.662,17.82,2,1,,,,,,,,,,,,,,,,1,,,,,4,19.75,24.627,26.969,5,1,,,,,,,,,,,,,,,,,1,,,,4,15.886,17.542,18.815,2,1,,1,,,,,,,,,,,,,,,,,,,1,15.844,18.276,19.738,3,1,,,,,,,,,,,,,,,,,,,,1,5,18.241,19.531,20.6,2,1,,,1,,,,,,,,,,,,,,,,,,1,20.138,21.74,23.421,2,,36,1,2,,5,5,Scenario 4|Scenario 5|Scenario 2|Scenario 1|Scenario 3|Scenario 6,scenario1|item014|force1|time1,scenario2|item044|force2|time2,scenario3|item069|force3|time3,scenario4|item074|force4|time4,scenario5|item120|force5|time5,scenario6|item123|force6|time6,34.94610596,-92.08580017,-1
R_3QawYRg2uIm538t,Default Response Set,Anonymous,,,71.230.37.237,0,7/23/2016 14:30,7/23/2016 14:35,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,5,140.436,140.436,141.458,1,1,,,,,,1,,,,,,,,,,,,,,,2,27.594,27.594,28.642,1,1,,,,,,,1,,,,,,,,,,,,,,4,20.369,20.369,21.266,1,1,,,,,,,1,,,,,,,,,,,,,,4,30.296,30.296,31.392,1,1,,,,,,,,,,,,,,,,,,1,,,2,16.611,16.611,17.791,1,1,,1,,,,,,,,,,,,,,,,,,,3,38.372,38.372,39.349,1,,34,2,5,,2,6,Scenario 2|Scenario 3|Scenario 1|Scenario 6|Scenario 4|Scenario 5,scenario1|item021|force1|time1,scenario2|item030|force2|time2,scenario3|item055|force3|time3,scenario4|item079|force4|time4,scenario5|item118|force5|time5,scenario6|item122|force6|time6,40.04020691,-75.53320313,-1
R_1GIzeQTn1Nes49r,Default Response Set,Anonymous,,,23.127.61.249,0,7/23/2016 14:31,7/23/2016 14:35,1,1,1,1,,,,,,,,,1,,,,,,,,,,,,4,5.247,37.051,38.555,3,1,,,,,,,,,,1,,,,,,,,,,,1,30.391,30.391,31.43,1,1,,,,,,,,,,,,,,1,,,,,,,5,39.362,39.362,40.383,1,1,,,1,,,,,,,,,,,,,,,,,,2,2.478,27.016,29.433,3,1,,,,,,,,,,,,,,,,,,1,,,2,33.093,33.093,34.183,1,1,,1,,,,,,,,,,,,,,,,,,,1,4.133,37.725,44.92,2,,22,2,5,,4,7,Scenario 3|Scenario 5|Scenario 6|Scenario 1|Scenario 4|Scenario 2,scenario1|item013|force1|time1,scenario2|item038|force2|time2,scenario3|item066|force3|time3,scenario4|item075|force4|time4,scenario5|item118|force5|time5,scenario6|item122|force6|time6,30.62780762,-88.15260315,-1
R_T1K6m1kJL2XkKmR,Default Response Set,Anonymous,,,23.117.78.106,0,7/23/2016 14:31,7/23/2016 14:35,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,4,28.684,34.067,35.609,2,1,,,,,,,,,1,,,,,,,,,,,,4,24.449,26.651,28.792,2,1,,,,,,,,,,,,,,,,,,,1,,2,31.779,35.249,37.788,2,1,,1,,,,,,,,,,,,,,,,,,,2,31.506,32.971,34.257,2,1,,,,,,1,,,,,,,,,,,,,,,2,31.126,33.082,34.67,2,1,,,,,,,1,,,,,,,,,,,,,,2,30.634,32.749,34.22,2,,42,2,5,,4,6,Scenario 3|Scenario 4|Scenario 5|Scenario 1|Scenario 2|Scenario 6,scenario1|item003|force1|time1,scenario2|item037|force2|time2,scenario3|item071|force3|time3,scenario4|item074|force4|time4,scenario5|item102|force5|time5,scenario6|item127|force6|time6,39.61759949,-86.17710114,-1
