ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Instr,scenario1,item001,item002,item003,item004,item005,item006,item007,item008,item013,item014,item015,item016,item017,item018,item019,item020,item021,item022,item023,item024,time1_1,time1_2,time1_3,time1_4,scenario2,item025,item026,item027,item028,item029,item030,item031,item032,item037,item038,item039,item040,item041,item042,item043,item044,item045,item046,item047,item048,time2_1,time2_2,time2_3,time2_4,scenario3,item049,item050,item051,item052,item053,item054,item055,item056,item061,item062,item063,item064,item065,item066,item067,item068,item069,item070,item071,item072,time3_1,time3_2,time3_3,time3_4,scenario4,item073,item074,item075,item076,item077,item078,item079,item080,item085,item086,item087,item088,item089,item090,item091,item092,item093,item094,item095,item096,time4_1,time4_2,time4_3,time4_4,scenario5,item097,item098,item099,item100,item101,item102,item103,item104,item109,item110,item111,item112,item113,item114,item115,item116,item117,item118,item119,item120,time5_1,time5_2,time5_3,time5_4,scenario6,item121,item122,item123,item124,item125,item126,item127,item128,item133,item134,item135,item136,item137,item138,item139,item140,item141,item142,item143,item144,time6_1,time6_2,time6_3,time6_4,demo,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_11,DO-BL-Scenario1,DO-BL-Scenario2,DO-BL-Scenario3,DO-BL-Scenario4,DO-BL-Scenario5,DO-BL-Scenario6,LocationLatitude,LocationLongitude,LocationAccuracy
R_3j8wdKW2tzJ1Sqg,Default Response Set,Anonymous,,,12.7.116.122,0,1/13/2017 10:12,1/13/2017 10:15,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,29.448,33.112,36.771,4,1,,,,,,,,,,,,,,,,19,,,,,20.209,28.073,29.229,8,1,,,,,,,,,,,,,,,,,16,,,,17.558,17.558,18.981,1,1,,,18,,,,,,,,,,,,,,,,,,18.684,18.684,22.809,1,1,,,,,,,,,,,,,,,,,,,15,,15.593,31.057,33.238,5,1,,,,,,,,,,,15,,,,,,,,,,20.954,25.786,28.678,3,,28,1,2,,5,6,Scenario 1|Scenario 6|Scenario 3|Scenario 2|Scenario 4|Scenario 5,scenario1|item019|time1,scenario2|item044|time2,scenario3|item069|time3,scenario4|item075|time4,scenario5|item119|time5,scenario6|item135|time6,33.89239502,-117.7879028,-1
R_3ITgtawMrBujY8o,Default Response Set,Anonymous,,,173.26.146.219,0,1/13/2017 10:11,1/13/2017 10:15,1,1,1,1,,,,,,,,,,,,,16,,,,,,,,43.263,43.263,44.049,1,1,15,,,,,,,,,,,,,,,,,,,,26.135,26.135,26.788,1,1,15,,,,,,,,,,,,,,,,,,,,24.246,24.246,24.965,1,1,,,,,15,,,,,,,,,,,,,,,,31.916,33.803,34.488,3,1,,,,,,15,,,,,,,,,,,,,,,51.853,52.769,53.415,2,1,,,,,15,,,,,,,,,,,,,,,,37.222,37.554,38.25,2,,27,1,5,,4,5,Scenario 1|Scenario 4|Scenario 5|Scenario 3|Scenario 6|Scenario 2,scenario1|item017|time1,scenario2|item025|time2,scenario3|item049|time3,scenario4|item077|time4,scenario5|item102|time5,scenario6|item125|time6,30.40739441,-86.97850037,-1
R_3kbJ8zOt4ilZ7Qc,Default Response Set,Anonymous,,,100.0.221.133,0,1/13/2017 10:12,1/13/2017 10:15,1,1,1,1,,,,15,,,,,,,,,,,,,,,,,21.874,21.874,22.678,1,1,,,,,,,,,,,,,,,,,,15,,,23.348,23.348,24.074,1,1,,,,,,,,,,,,,,16,,,,,,,33.102,33.102,33.781,1,1,,,,,,,,,,15,,,,,,,,,,,29.272,31.12,32.281,2,1,,,,,,15,,,,,,,,,,,,,,,20.544,20.544,21.676,1,1,,15,,,,,,,,,,,,,,,,,,,39.509,39.509,40.423,1,,55,2,5,,2,6,Scenario 6|Scenario 3|Scenario 1|Scenario 4|Scenario 2|Scenario 5,scenario1|item004|time1,scenario2|item046|time2,scenario3|item066|time3,scenario4|item086|time4,scenario5|item102|time5,scenario6|item122|time6,41.91130066,-71.12999725,-1
R_BzVJ3gnQbbFTeIV,Default Response Set,Anonymous,,,24.225.84.65,0,1/13/2017 10:11,1/13/2017 10:15,1,1,1,1,,,,,,,,,,,,,,,,,,,,15,19.415,19.415,20.724,1,1,16,,,,,,,,,,,,,,,,,,,,35.397,36.333,38.747,2,1,,,,,,,,,,,,,,,,,,,19,,23.437,23.933,27.246,2,1,,,,,,,,,,,,,,,,,,17,,,16.884,26.178,28.729,5,1,,17,,,,,,,,,,,,,,,,,,,33.386,55.815,58.306,3,1,,,,,,,,,,,,,,17,,,,,,,23.988,24.642,25.793,2,,43,1,5,,6,5,Scenario 2|Scenario 1|Scenario 3|Scenario 6|Scenario 4|Scenario 5,scenario1|item024|time1,scenario2|item025|time2,scenario3|item071|time3,scenario4|item094|time4,scenario5|item098|time5,scenario6|item138|time6,35.96659851,-79.04100037,-1
R_1jN8i0O3d4ceGCB,Default Response Set,Anonymous,,,107.77.90.77,0,1/13/2017 10:11,1/13/2017 10:15,1,1,1,1,,,,,,,,,,,,,,17,,,,,,,32.052,32.052,33.373,1,1,,,,,,15,,,,,,,,,,,,,,,21.367,22.283,32.838,2,1,,,,,,,,,,,,,,,,,,,15,,21.374,21.374,22.138,1,1,,,,,,16,,,,,,,,,,,,,,,45.474,45.474,46.149,1,1,,,,,,,,,,,,,,,,,,,,18,52.585,52.585,53.468,1,1,,,,,,,,,,,,,15,,,,,,,,28.194,28.194,29.446,1,,25,2,2,,4,8,Scenario 2|Scenario 1|Scenario 5|Scenario 4|Scenario 6|Scenario 3,scenario1|item018|time1,scenario2|item030|time2,scenario3|item071|time3,scenario4|item078|time4,scenario5|item120|time5,scenario6|item137|time6,33.74899292,-84.38800049,-1
R_3Ev7JzB9f3U46nz,Default Response Set,Anonymous,,,73.68.171.3,0,1/13/2017 10:13,1/13/2017 10:15,1,1,1,1,,,,,,,,,,,,16,,,,,,,,,5.389,5.389,7.99,1,1,,,,,16,,,,,,,,,,,,,,,,12.98,13.299,14.315,2,1,,,,,,,16,,,,,,,,,,,,,,43.792,43.792,45.151,1,1,,,,,,,,,,,,,,,,,17,,,,11.791,23.871,24.442,7,1,,,,16,,,,,,,,,,,,,,,,,13.948,13.948,14.729,1,1,,,,,,,,,,,,,,,,,,,16,,8.62,9.387,10.788,2,,22,1,5,,4,6,Scenario 3|Scenario 5|Scenario 2|Scenario 1|Scenario 4|Scenario 6,scenario1|item016|time1,scenario2|item029|time2,scenario3|item055|time3,scenario4|item093|time4,scenario5|item100|time5,scenario6|item143|time6,42.38960266,-72.45339966,-1
R_XCgcT6gfajLTEVb,Default Response Set,Anonymous,,,67.251.214.173,0,1/13/2017 10:12,1/13/2017 10:15,1,1,1,1,,,,,,,,18,,,,,,,,,,,,,5.952,7.65,10.59,2,1,,,,,,,,,17,,,,,,,,,,,,4.91,5.231,5.979,2,1,,,,,,,,,16,,,,,,,,,,,,4.69,5.449,8.339,2,1,,,,,,,,,16,,,,,,,,,,,,4.53,8.785,9.459,4,1,,,,,,16,,,,,,,,,,,,,,,2.418,4.392,5.401,4,1,,,,,,,18,,,,,,,,,,,,,,6.422,6.422,7.919,1,,19,1,1,,4,9,Scenario 4|Scenario 1|Scenario 3|Scenario 2|Scenario 5|Scenario 6,scenario1|item008|time1,scenario2|item037|time2,scenario3|item061|time3,scenario4|item085|time4,scenario5|item102|time5,scenario6|item127|time6,41.6558075,-74.6867981,-1
R_24OCRENgD430ZTK,Default Response Set,Anonymous,,,72.47.176.70,0,1/13/2017 10:12,1/13/2017 10:15,1,1,1,1,15,,,,,,,,,,,,,,,,,,,,30.887,32.294,32.785,3,1,,,,,,,,,,,,,,,,,15,,,,22.336,27.913,28.844,3,1,,,,,,,,18,,,,,,,,,,,,,2.186,15.854,16.589,3,1,,,,,,,,,,,,,,,,,,,,17,17.925,17.925,18.653,1,1,,,,,,,,,,,,,,,,,,16,,,15.445,17.07,17.367,3,1,,,,,,,,,,,,,,,16,,,,,,32.613,32.613,34.052,1,,30,2,5,,4,7,Scenario 6|Scenario 5|Scenario 4|Scenario 2|Scenario 1|Scenario 3,scenario1|item001|time1,scenario2|item045|time2,scenario3|item056|time3,scenario4|item096|time4,scenario5|item118|time5,scenario6|item139|time6,37.5059967,-118.3114014,-1
R_3HNv1P1PWpg7ofO,Default Response Set,Anonymous,,,73.32.234.41,0,1/13/2017 10:13,1/13/2017 10:15,1,1,1,1,,,,,,,,,16,,,,,,,,,,,,8.825,9.792,11.061,2,1,,,16,,,,,,,,,,,,,,,,,,34.084,35.822,36.609,3,1,,,,,,,,,,,,16,,,,,,,,,12.272,13.847,15.6,3,1,,,,,,,,,,,,,,,,,,,,16,5.572,7.81,10.053,2,1,,,,,,,,,,,,,,,,,16,,,,2.388,2.388,13.397,1,1,,16,,,,,,,,,,,,,,,,,,,2.692,3.238,5.226,2,,22,1,3,,5,5,Scenario 2|Scenario 1|Scenario 3|Scenario 4|Scenario 5|Scenario 6,scenario1|item013|time1,scenario2|item027|time2,scenario3|item064|time3,scenario4|item096|time4,scenario5|item117|time5,scenario6|item122|time6,29.74189758,-95.56430054,-1
R_1jSXA3o6Ntl5zX4,Default Response Set,Anonymous,,,152.26.177.33,0,1/13/2017 10:13,1/13/2017 10:15,1,1,1,1,,,,,,,,,,,15,,,,,,,,,,20.89,20.89,21.83,1,1,,,,,,,,,,,,,,,,15,,,,,13.216,14.001,14.787,2,1,,,,15,,,,,,,,,,,,,,,,,26.411,26.411,27.277,1,1,,,,,,,,,,,,,15,,,,,,,,18.875,18.875,19.726,1,1,,,,,,,,,,,,,,,,,,16,,,3.407,3.407,6.074,1,1,,,,,,,,,16,,,,,,,,,,,,3.502,3.502,7.424,1,,24,2,5,,5,7,Scenario 1|Scenario 3|Scenario 4|Scenario 2|Scenario 5|Scenario 6,scenario1|item015|time1,scenario2|item044|time2,scenario3|item052|time3,scenario4|item089|time4,scenario5|item118|time5,scenario6|item133|time6,35.91329956,-79.15920258,-1
R_w6RJFO45Wc3tGVj,Default Response Set,Anonymous,,,50.122.157.34,0,1/13/2017 10:12,1/13/2017 10:16,1,1,1,1,,,,,,,,,,,,,,,19,,,,,,15.899,15.899,17.417,1,1,,15,,,,,,,,,,,,,,,,,,,23.227,23.227,26.541,1,1,,,,,,,,,,,,,,,,19,,,,,57.056,57.445,59.094,2,1,,,,,,,,,,,,,,,,,,,15,,15.879,16.9,18.199,2,1,,16,,,,,,,,,,,,,,,,,,,37.138,38.181,39.734,4,1,,,,,,,,,,,15,,,,,,,,,,23.52,25.008,25.41,2,,41,1,5,,4,4,Scenario 2|Scenario 6|Scenario 5|Scenario 3|Scenario 1|Scenario 4,scenario1|item019|time1,scenario2|item026|time2,scenario3|item068|time3,scenario4|item095|time4,scenario5|item098|time5,scenario6|item135|time6,42.68760681,-75.45230103,-1
R_2VwltFSzV2rhcwP,Default Response Set,Anonymous,,,204.111.108.120,0,1/13/2017 10:13,1/13/2017 10:16,1,1,1,1,,23,,,,,,,,,,,,,,,,,,,5.827,6.787,7.664,2,1,,,,,,,,,,,,,16,,,,,,,,41.402,41.402,42.507,1,1,,,,,,,,,,,,,,,,,18,,,,28.556,28.556,29.297,1,1,,,,,,,,,,,,,18,,,,,,,,7.296,7.296,8.189,1,1,,,,,,,16,,,,,,,,,,,,,,2.525,2.525,10.843,1,1,,,,,,,,,,,,,,16,,,,,,,14.745,14.745,15.877,1,,41,1,5,,5,9,Scenario 2|Scenario 6|Scenario 1|Scenario 5|Scenario 3|Scenario 4,scenario1|item002|time1,scenario2|item041|time2,scenario3|item069|time3,scenario4|item089|time4,scenario5|item103|time5,scenario6|item138|time6,38.84390259,-78.63539886,-1
R_2qsGdGAnIkrIQb1,Default Response Set,Anonymous,,,67.253.17.199,0,1/13/2017 10:13,1/13/2017 10:16,1,1,1,1,,,,,,,,,,,,,,,,,,16,,,15.912,40.883,43.12,3,1,,,,,,,,,,,,,,17,,,,,,,1.538,2.071,3.057,2,1,,,,,,,,,,,,,,,16,,,,,,4.544,44.084,44.915,5,1,,,,,,,,16,,,,,,,,,,,,,10.18,15.587,16.694,3,1,,16,,,,,,,,,,,,,,,,,,,6.373,10.983,14.638,6,1,,,,,16,,,,,,,,,,,,,,,,1.745,1.745,2.462,1,,25,1,5,,2,10,Scenario 3|Scenario 1|Scenario 4|Scenario 5|Scenario 2|Scenario 6,scenario1|item022|time1,scenario2|item042|time2,scenario3|item067|time3,scenario4|item080|time4,scenario5|item098|time5,scenario6|item125|time6,44.12719727,-69.13359833,-1
R_1pYyzuWd5ayBaip,Default Response Set,Anonymous,,,73.50.192.23,0,1/13/2017 10:12,1/13/2017 10:16,1,1,1,1,,,,,,,,,15,,,,,,,,,,,,36.2,36.2,40.254,1,1,,,,,,,,,15,,,,,,,,,,,,23.554,24.618,30.559,2,1,15,,,,,,,,,,,,,,,,,,,,40.357,43.653,45.13,2,1,,,,,,,,,,,15,,,,,,,,,,20.024,20.024,21.18,1,1,,,,,,,,,,,,,,,,19,,,,,30.543,30.543,40.515,1,1,,,,,,,,,,15,,,,,,,,,,,27.925,29.757,31.413,3,,44,1,5,,5,6,Scenario 1|Scenario 6|Scenario 5|Scenario 2|Scenario 4|Scenario 3,scenario1|item013|time1,scenario2|item037|time2,scenario3|item049|time3,scenario4|item087|time4,scenario5|item116|time5,scenario6|item134|time6,41.84390259,-86.21640015,-1
R_w7UfqkRyrl7xm1P,Default Response Set,Anonymous,,,98.26.16.223,0,1/13/2017 10:12,1/13/2017 10:16,1,1,1,1,,,,15,,,,,,,,,,,,,,,,,24.383,24.383,29.227,1,1,,,17,,,,,,,,,,,,,,,,,,21.219,21.219,24.49,1,1,,,,,,,,,,,,,,,15,,,,,,25.115,25.115,28.094,1,1,,,15,,,,,,,,,,,,,,,,,,25.171,25.171,27.203,1,1,,,,,,,,16,,,,,,,,,,,,,28.406,28.406,30.905,1,1,,,,,,,,19,,,,,,,,,,,,,23.751,23.751,25.008,1,,60,2,5,,3,7,Scenario 5|Scenario 4|Scenario 3|Scenario 6|Scenario 2|Scenario 1,scenario1|item004|time1,scenario2|item027|time2,scenario3|item067|time3,scenario4|item075|time4,scenario5|item104|time5,scenario6|item128|time6,35.91329956,-79.15920258,-1
R_1rcOnJ91O2ewsC3,Default Response Set,Anonymous,,,129.120.103.213,0,1/13/2017 10:13,1/13/2017 10:16,1,1,1,1,,22,,,,,,,,,,,,,,,,,,,26.84,26.84,28.729,1,1,,,,,,,,,,,,,,,15,,,,,,22.306,22.817,24.462,2,1,,,,,,,,,,,,,,19,,,,,,,26.203,26.203,27.369,1,1,,,,,,,,,,15,,,,,,,,,,,39.156,39.156,40.799,1,1,,,,,,,,16,,,,,,,,,,,,,24.966,24.966,26.33,1,1,,,,,,,,,,,,,,,,,,15,,,26.853,26.853,28.56,1,,22,2,5,,5,6,Scenario 2|Scenario 1|Scenario 3|Scenario 5|Scenario 4|Scenario 6,scenario1|item002|time1,scenario2|item043|time2,scenario3|item066|time3,scenario4|item086|time4,scenario5|item104|time5,scenario6|item142|time6,33.21479797,-97.13310242,-1
R_3lu9TUWRzs459BQ,Default Response Set,Anonymous,,,66.155.183.18,0,1/13/2017 10:13,1/13/2017 10:16,1,1,1,1,,,,,,,,,,,15,,,,,,,,,,29.605,29.605,30.277,1,1,,15,,,,,,,,,,,,,,,,,,,60.326,60.647,61.336,2,1,,,,16,,,,,,,,,,,,,,,,,16.76,16.76,17.534,1,1,,,,,15,,,,,,,,,,,,,,,,12.355,12.795,13.632,2,1,,,,,,,,,,,,,,,,17,,,,,13.728,13.728,14.703,1,1,,15,,,,,,,,,,,,,,,,,,,13.845,13.845,14.733,1,,24,2,5,,4,5,Scenario 3|Scenario 4|Scenario 2|Scenario 5|Scenario 1|Scenario 6,scenario1|item015|time1,scenario2|item026|time2,scenario3|item052|time3,scenario4|item077|time4,scenario5|item116|time5,scenario6|item122|time6,42.79440308,-73.86509705,-1
R_1LBGsKqim9INNaZ,Default Response Set,Anonymous,,,71.88.115.214,0,1/13/2017 10:11,1/13/2017 10:16,1,1,1,1,,,,,,16,,,,,,,,,,,,,,,7.323,7.323,8.048,1,1,,,,16,,,,,,,,,,,,,,,,,2.66,4.2,8.087,2,1,,,,,,,,,15,,,,,,,,,,,,86.342,86.342,88.423,1,1,,,,,,,,,18,,,,,,,,,,,,100.593,100.593,101.404,1,1,,,,,,,,,,,,,,,,,,,,18,21.859,21.859,23.711,1,1,,,,,,,,,,,,15,,,,,,,,,17.017,17.017,18.908,1,,31,1,5,,4,9,Scenario 4|Scenario 3|Scenario 1|Scenario 6|Scenario 2|Scenario 5,scenario1|item006|time1,scenario2|item028|time2,scenario3|item061|time3,scenario4|item085|time4,scenario5|item120|time5,scenario6|item136|time6,35.09779358,-84.91149902,-1
R_27kiF147pqN9cdt,Default Response Set,Anonymous,,,140.209.42.35,0,1/13/2017 10:13,1/13/2017 10:16,1,1,1,1,,,,,,,16,,,,,,,,,,,,,,27.905,27.905,28.876,1,1,,,,,,,,,,,,,,,,,,,16,,28.46,28.46,29.548,1,1,,,,,,,,,,,,,,18,,,,,,,27.343,27.343,29.273,1,1,,,,,16,,,,,,,,,,,,,,,,28.5,30.948,31.812,4,1,,,,,,,15,,,,,,,,,,,,,,21.098,22.084,23.227,3,1,,,,,,,,18,,,,,,,,,,,,,32.738,34.994,35.73,3,,35,1,5,,5,6,Scenario 1|Scenario 4|Scenario 2|Scenario 5|Scenario 6|Scenario 3,scenario1|item007|time1,scenario2|item047|time2,scenario3|item066|time3,scenario4|item077|time4,scenario5|item103|time5,scenario6|item128|time6,44.93580627,-93.1631012,-1
R_ywlorzOUQ0AD0Gt,Default Response Set,Anonymous,,,208.95.137.180,0,1/13/2017 10:12,1/13/2017 10:16,1,1,1,1,,,,,,,,15,,,,,,,,,,,,,14.031,14.031,14.967,1,1,,,,,,,,,,,,,15,,,,,,,,17.662,17.662,18.415,1,1,,,,,,,,,,15,,,,,,,,,,,45.253,47.524,49.057,3,1,,,,16,,,,,,,,,,,,,,,,,11.968,11.968,12.874,1,1,,,,,,,,,,,,,19,,,,,,,,85.617,130.135,131.044,2,1,,,,,,,,,,15,,,,,,,,,,,29.526,29.526,30.541,1,,33,2,5,,5,5,Scenario 5|Scenario 6|Scenario 1|Scenario 4|Scenario 3|Scenario 2,scenario1|item008|time1,scenario2|item041|time2,scenario3|item062|time3,scenario4|item076|time4,scenario5|item113|time5,scenario6|item134|time6,41.21400452,-86.42620087,-1
R_1IFdqcJYmvd62Pg,Default Response Set,Anonymous,,,97.90.213.233,0,1/13/2017 10:11,1/13/2017 10:16,1,1,1,1,,23,,,,,,,,,,,,,,,,,,,2.489,43.08,43.858,3,1,,,15,,,,,,,,,,,,,,,,,,1.796,35.405,36.788,8,1,,,,,,,,,,,,,18,,,,,,,,2.38,38.824,39.423,3,1,,,,,,,,,,,,,,,18,,,,,,2.5,28.721,31.216,3,1,,,,,,,,,,,,,,,,,,,15,,3.219,32.664,35.107,3,1,,,,,,,16,,,,,,,,,,,,,,2.762,36.202,38.419,3,,34,1,5,,3,7,Scenario 5|Scenario 2|Scenario 6|Scenario 3|Scenario 1|Scenario 4,scenario1|item002|time1,scenario2|item027|time2,scenario3|item065|time3,scenario4|item091|time4,scenario5|item119|time5,scenario6|item127|time6,35.73869324,-82.05480194,-1
R_3EZkbkIChWitO4S,Default Response Set,Anonymous,,,68.51.60.35,0,1/13/2017 10:12,1/13/2017 10:16,1,1,1,1,,,,,,,,,,,,,,,,,,,15,,38.907,39.864,41.279,2,1,,,,,,,,16,,,,,,,,,,,,,34.834,34.834,36.158,1,1,,,,,,,,,,,,,,,,,,,15,,35.982,36.552,37.699,2,1,,,,,,,,,,,,,,,,,15,,,,36.847,39.22,41.206,3,1,,,,,15,,,,,,,,,,,,,,,,34.54,34.54,35.569,1,1,,,15,,,,,,,,,,,,,,,,,,38.296,38.296,40.401,1,,42,2,5,,3,5,Scenario 6|Scenario 1|Scenario 5|Scenario 2|Scenario 4|Scenario 3,scenario1|item023|time1,scenario2|item032|time2,scenario3|item071|time3,scenario4|item093|time4,scenario5|item101|time5,scenario6|item123|time6,39.67889404,-86.12760162,-1
R_31sxKyXMEXEfvFk,Default Response Set,Anonymous,,,174.237.133.66,0,1/13/2017 10:12,1/13/2017 10:16,1,1,1,1,,,,15,,,,,,,,,,,,,,,,,3.531,42.602,44.517,4,1,,,,,,15,,,,,,,,,,,,,,,26.844,30.81,33.036,2,1,,,,,,,,,,,15,,,,,,,,,,30.939,30.939,32.627,1,1,,15,,,,,,,,,,,,,,,,,,,27.801,30.257,31.905,2,1,,,,,,,,,,,,,,16,,,,,,,38.084,39.158,39.772,2,1,,,,,,,,,,,15,,,,,,,,,,32.939,35.167,36.784,2,,73,1,5,,8,5,Scenario 1|Scenario 3|Scenario 4|Scenario 5|Scenario 2|Scenario 6,scenario1|item004|time1,scenario2|item030|time2,scenario3|item063|time3,scenario4|item074|time4,scenario5|item114|time5,scenario6|item135|time6,35.08450317,-106.6511002,-1
R_3oGgK2SlMmt7Ool,Default Response Set,Anonymous,,,68.0.199.33,0,1/13/2017 10:13,1/13/2017 10:16,1,1,1,1,,,,16,,,,,,,,,,,,,,,,,22.946,23.232,24.582,2,1,,,,,,15,,,,,,,,,,,,,,,23,23,24.201,1,1,,,,,,15,,,,,,,,,,,,,,,12.378,32.215,34.238,2,1,,,,,,,,,,,,,,,,,,,15,,30.737,30.737,33.824,1,1,16,,,,,,,,,,,,,,,,,,,,29.579,29.579,31.467,1,1,,,,,,,17,,,,,,,,,,,,,,28.865,29.192,29.798,2,,26,1,5,,2,6,Scenario 4|Scenario 5|Scenario 6|Scenario 2|Scenario 1|Scenario 3,scenario1|item004|time1,scenario2|item030|time2,scenario3|item054|time3,scenario4|item095|time4,scenario5|item097|time5,scenario6|item127|time6,41.77589417,-72.52149963,-1
R_3ssOlA9i3pLhX8p,Default Response Set,Anonymous,,,74.111.120.215,0,1/13/2017 10:13,1/13/2017 10:16,1,1,1,1,,,,,,,,,,,,15,,,,,,,,,26.738,26.738,28.146,1,1,,,,,,,,,,,,,,,,,,,16,,30.91,30.91,32.691,1,1,,,16,,,,,,,,,,,,,,,,,,26.459,26.459,27.387,1,1,,16,,,,,,,,,,,,,,,,,,,23.108,23.108,24.2,1,1,,,18,,,,,,,,,,,,,,,,,,21.376,21.376,22.723,1,1,,,,,,,,,,,,,,,,,,,,15,27.923,27.923,28.749,1,,39,1,5,,6,5,Scenario 2|Scenario 1|Scenario 3|Scenario 5|Scenario 6|Scenario 4,scenario1|item016|time1,scenario2|item047|time2,scenario3|item051|time3,scenario4|item074|time4,scenario5|item099|time5,scenario6|item144|time6,40.4066925,-80.1108017,-1
R_1mWszXVHy8JPIYG,Default Response Set,Anonymous,,,98.242.26.146,0,1/13/2017 10:14,1/13/2017 10:16,1,1,1,1,,,16,,,,,,,,,,,,,,,,,,16.967,17.382,18.297,2,1,,,,,,,,,,,15,,,,,,,,,,21.219,21.219,22.206,1,1,,,,,,15,,,,,,,,,,,,,,,15.995,15.995,17.176,1,1,,,,,,,,,,,,,18,,,,,,,,15.728,18.29,18.713,2,1,,,,,,,,,,,,,18,,,,,,,,19.841,27.17,28.03,5,1,,,,,,,,,,,,,,,,15,,,,,22.05,23.526,24.092,3,,34,1,5,,2,6,Scenario 2|Scenario 6|Scenario 5|Scenario 1|Scenario 3|Scenario 4,scenario1|item003|time1,scenario2|item039|time2,scenario3|item054|time3,scenario4|item089|time4,scenario5|item113|time5,scenario6|item140|time6,36.76829529,-119.7628021,-1
R_12xnYza5UxJFTBy,Default Response Set,Anonymous,,,104.156.228.171,0,1/13/2017 10:12,1/13/2017 10:17,1,1,1,1,,23,,,,,,,,,,,,,,,,,,,1.865,44.457,45.256,4,1,15,,,,,,,,,,,,,,,,,,,,3.409,9.153,11.351,2,1,,,,,,,,,,,,,,,,19,,,,,4.958,24.31,25.116,6,1,,,,,,,18,,,,,,,,,,,,,,1.812,26.036,26.926,5,1,,,,,,,,,,,,,19,,,,,,,,12.966,53.588,53.905,4,1,15,,,,,,,,,,,,,,,,,,,,2.551,79.799,80.94,7,,28,1,5,,4,8,Scenario 6|Scenario 2|Scenario 3|Scenario 5|Scenario 4|Scenario 1,scenario1|item002|time1,scenario2|item025|time2,scenario3|item068|time3,scenario4|item079|time4,scenario5|item113|time5,scenario6|item121|time6,37.33869934,-121.8914032,-1
R_Q5g9YLXxu2h4GFb,Default Response Set,Anonymous,,,205.156.84.229,0,1/13/2017 10:12,1/13/2017 10:17,1,1,1,1,,,,,,,15,,,,,,,,,,,,,,30.774,45.906,53.64,8,1,,,,,,,,,,,,,,17,,,,,,,22.348,22.348,24.325,1,1,,,,,,,,,,,,,,17,,,,,,,33.67,33.67,38.972,1,1,,,,,,,16,,,,,,,,,,,,,,19.24,26.016,28.163,4,1,,,,,,,,,,,,,,,,,,,,15,4.771,27.547,29.333,4,1,,,,16,,,,,,,,,,,,,,,,,41.533,41.533,43.093,1,,31,1,5,,6,6,Scenario 5|Scenario 1|Scenario 2|Scenario 4|Scenario 6|Scenario 3,scenario1|item007|time1,scenario2|item042|time2,scenario3|item066|time3,scenario4|item079|time4,scenario5|item120|time5,scenario6|item124|time6,40.71429443,-74.0059967,-1
R_cVkd5R5JkF1yLpD,Default Response Set,Anonymous,,,24.127.232.168,0,1/13/2017 10:15,1/13/2017 10:17,1,1,1,1,,,,,,,,,,,,,16,,,,,,,,11.179,11.179,11.824,1,1,,,,,,,,,,,,,,,,,,,15,,7.322,7.322,8.991,1,1,,,,,,,,,,,16,,,,,,,,,,24.971,24.971,25.654,1,1,,,,,,,,,,,,,17,,,,,,,,6.922,6.922,7.77,1,1,,,,,,,,,,16,,,,,,,,,,,8.208,8.208,9.822,1,1,,,,,,,,,,,,,19,,,,,,,,19.53,19.53,19.944,1,,31,2,5,,4,7,Scenario 3|Scenario 6|Scenario 2|Scenario 5|Scenario 4|Scenario 1,scenario1|item017|time1,scenario2|item047|time2,scenario3|item063|time3,scenario4|item089|time4,scenario5|item110|time5,scenario6|item137|time6,42.72569275,-84.63600159,-1
R_2WwIuqgv5Bfnn0f,Default Response Set,Anonymous,,,173.90.252.222,0,1/13/2017 10:11,1/13/2017 10:17,1,1,1,1,,,,,15,,,,,,,,,,,,,,,,44.051,46.075,48.44,3,1,,,,,,,,,,,,,,,,,,,,15,28.088,29.937,33.492,3,1,,,,,,,,,,,,,,,,,15,,,,110.006,110.006,111.39,1,1,,,,15,,,,,,,,,,,,,,,,,22.431,22.431,34.108,1,1,,,,,,,15,,,,,,,,,,,,,,24.164,25.808,27.188,2,1,,,,,,,,,,15,,,,,,,,,,,41.733,41.733,45.241,1,,23,1,5,,2,8,Scenario 5|Scenario 1|Scenario 6|Scenario 4|Scenario 2|Scenario 3,scenario1|item005|time1,scenario2|item048|time2,scenario3|item069|time3,scenario4|item076|time4,scenario5|item103|time5,scenario6|item134|time6,40.5131073,-81.86889648,-1
R_1gti581AmMvcByB,Default Response Set,Anonymous,,,69.24.172.117,0,1/13/2017 10:14,1/13/2017 10:17,1,1,1,1,,,,,,15,,,,,,,,,,,,,,,21.098,21.819,22.65,2,1,,,,,,,,,,,,,,,,,,,,15,24.306,24.306,25.636,1,1,,,,,,,,,,,,,,,,,,,,16,25.33,27.241,28.926,3,1,,,,,,,,,,,,,,,,,,,,16,19.628,20.938,23.081,2,1,,,,,,,,15,,,,,,,,,,,,,22.408,23.501,25.38,2,1,,,19,,,,,,,,,,,,,,,,,,25.075,25.075,26.327,1,,42,1,5,,5,5,Scenario 3|Scenario 6|Scenario 4|Scenario 5|Scenario 1|Scenario 2,scenario1|item006|time1,scenario2|item048|time2,scenario3|item072|time3,scenario4|item096|time4,scenario5|item104|time5,scenario6|item123|time6,44.13079834,-94,-1
